Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Protocol,Packet Length,Packet Type,Traffic Type,Anomaly Scores,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Log Source
2023/6/5 16:26,35.60.192.86,103.154.175.252,65182,25053,55.95,-3.19,35.68,139.76,ICMP,727,Abnormal,Data,48.37767914,DDoS,Known Pattern A,Blocked,High,Madison Fox,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),Segment A,"Tokyo, Japan",Server
2021/12/14 9:31,174.103.72.252,123.17.254.21,58215,58161,59.33,18.07,38.72,-9.13,ICMP,1108,Normal,Data,64.2097989,DDoS,Known Pattern A,Logged,Medium,Sonya Mccann,Opera/8.90.(Windows NT 5.1; tr-TR) Presto/2.9.187 Version/11.00,Segment C,"Lisbon, Portugal",Firewall
2024/1/14 21:52,4.231.163.191,140.82.169.48,55407,10478,-6.21,106.85,-22.91,-43.17,ICMP,175,Normal,Data,31.17912368,Malware,Unknown,Logged,Medium,Amy Jones,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3 rv:3.0; ne-NP) AppleWebKit/531.6.6 (KHTML, like Gecko) Version/4.0.4 Safari/531.6.6",Segment B,"Rio de Janeiro, Brazil",Server
2024/4/11 16:30,43.111.73.6,157.84.212.210,10002,44380,-34.61,-58.38,59.33,18.07,ICMP,877,Abnormal,Video,51.78573341,DDoS,Unknown,Logged,High,Erica Johnson,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.1f4980.0 Mobile/20S225 Safari/532.2",Segment B,"Stockholm, Sweden",Firewall
2023/12/19 13:27,149.169.94.179,90.0.68.12,40612,35714,47.37,8.54,-33.87,151.21,TCP,346,Abnormal,VoIP,30.80626145,None,Known Pattern A,Blocked,Medium,Marissa Scott,Opera/9.49.(Windows NT 6.1; wa-BE) Presto/2.9.165 Version/10.00,Segment A,"Sydney, Australia",Server
2021/7/22 15:07,62.100.43.63,165.21.208.231,61459,29092,47.37,8.54,19.08,72.88,UDP,690,Normal,VoIP,54.25975615,None,Unknown,Logged,Medium,Timothy Ortega,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/52.0.827.0 Mobile/82O239 Safari/536.0",Segment C,"Mumbai, India",Server
2022/4/28 8:51,46.87.19.98,59.202.211.151,33707,62132,39.9,116.4,55.95,-3.19,UDP,1095,Abnormal,Video,53.29439658,None,Known Pattern B,Ignored,Low,Vanessa Nash,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; doi-IN) AppleWebKit/535.38.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.38.3",Segment A,"Edinburgh, UK",Firewall
2022/5/22 16:20,58.90.82.176,219.240.189.20,52898,10845,50.08,14.44,19.43,-99.13,UDP,877,Normal,Data,42.49738411,DDoS,Unknown,Logged,High,Samuel Lopez,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),Segment A,"Mexico City, Mexico",Router
2023/5/13 6:41,214.109.170.17,3.3.30.102,34480,38051,-34.61,-58.38,22.31,114.16,TCP,451,Abnormal,Data,41.92389134,None,Known Pattern B,Logged,Medium,Lindsey Scott,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2017-06-14 07:24:12 Firefox/14.0,Segment B,"Hong Kong, China",Server
2022/11/8 5:05,172.16.138.106,185.153.154.249,25857,59589,-33.93,18.42,59.91,10.75,UDP,610,Normal,Data,46.18694375,None,Unknown,Blocked,Low,Alyssa Thompson,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),Segment A,"Oslo, Norway",Router
2023/5/1 14:31,13.3.80.212,38.133.85.0,64505,60593,40.42,-3.7,3.14,101.69,TCP,1028,Normal,Video,45.93069489,DDoS,Known Pattern A,Blocked,Medium,Morgan Brown,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),Segment C,"Kuala Lumpur, Malaysia",Firewall
2021/7/2 19:38,183.186.207.221,67.16.244.35,4488,53399,22.31,114.16,41.9,12.49,TCP,587,Abnormal,Video,41.92470073,None,Unknown,Blocked,High,Jacqueline Leonard,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.30.1 (KHTML, like Gecko) Version/5.1 Safari/535.30.1",Segment C,"Rome, Italy",Server
2022/7/23 20:50,66.150.30.10,146.71.26.159,52379,14653,52.52,13.41,14.6,120.98,TCP,721,Abnormal,Data,53.11581556,DDoS,Known Pattern A,Blocked,Low,Mrs. Leslie Hall MD,Opera/9.71.(X11; Linux i686; be-BY) Presto/2.9.188 Version/12.00,Segment C,"Manila, Philippines",Firewall
2024/3/19 20:29,96.70.184.188,79.199.7.148,13687,51534,-34.61,-58.38,13.75,100.5,UDP,571,Normal,Video,42.12488162,None,Known Pattern B,Ignored,Low,Erin Young,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/19.0.873.0 Safari/536.2",Segment B,"Bangkok, Thailand",Firewall
2023/9/5 22:47,3.69.131.231,2.254.8.202,22797,34394,14.6,120.98,50.85,4.35,TCP,202,Abnormal,Video,40.0901537,Malware,Unknown,Logged,Low,Claudia Sloan,Mozilla/5.0 (Windows 98; Win 9x 4.90; ca-AD; rv:1.9.2.20) Gecko/2014-08-28 20:59:23 Firefox/3.8,Segment A,"Brussels, Belgium",Firewall
2022/12/11 15:27,80.66.208.35,60.21.81.213,55139,46886,1.35,103.82,25.2,55.27,UDP,801,Abnormal,Video,65.46404101,DDoS,Known Pattern B,Ignored,High,Isabella Cunningham,Opera/8.91.(Windows NT 4.0; raj-IN) Presto/2.9.166 Version/11.00,Segment B,"Dubai, UAE",Server
2024/3/30 10:41,134.169.174.221,98.225.205.100,13937,39575,3.14,101.69,52.37,4.89,UDP,401,Normal,Video,51.32845464,DDoS,Known Pattern B,Blocked,High,Derek Wright,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),Segment B,"Amsterdam, Netherlands",Firewall
2022/6/2 0:33,223.232.180.172,16.85.103.22,17801,8043,-34.61,-58.38,6.52,3.37,UDP,1129,Normal,Video,48.90028847,DDoS,Known Pattern B,Logged,High,Terry Martinez,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; kl-GL) AppleWebKit/531.15.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.15.4",Segment A,"Lagos, Nigeria",Firewall
2022/12/16 6:49,77.58.51.96,76.120.93.115,22447,17020,1.35,103.82,48.21,16.37,UDP,791,Normal,Video,31.07034073,None,Known Pattern B,Logged,Medium,Shannon Lee,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),Segment B,"Vienna, Austria",Router
2021/10/28 2:16,107.1.45.56,49.76.9.144,1057,43722,55.95,-3.19,34.05,-118.24,UDP,428,Normal,Data,64.84362651,Malware,Known Pattern B,Logged,Medium,Amy White,Opera/9.67.(Windows NT 6.0; raj-IN) Presto/2.9.166 Version/11.00,Segment B,"Los Angeles, USA",Router
2021/10/16 11:31,155.236.137.198,115.236.179.104,13615,34724,37.98,23.72,-33.93,18.42,UDP,1000,Abnormal,VoIP,73.33164259,None,Unknown,Ignored,Low,Kelsey Jordan,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/18.0.882.0 Mobile/83T104 Safari/535.1",Segment B,"Cape Town, South Africa",Firewall
2022/10/13 6:28,62.148.113.96,108.141.141.24,49478,16680,37.98,23.72,60.17,24.94,ICMP,1315,Normal,VoIP,48.25035397,DDoS,Known Pattern A,Blocked,High,Cathy Doyle,Opera/8.42.(Windows NT 4.0; ckb-IQ) Presto/2.9.170 Version/12.00,Segment A,"Helsinki, Finland",Server
2023/1/9 5:59,68.47.237.2,170.232.160.68,8502,26974,30.04,31.23,37.57,126.98,ICMP,1101,Abnormal,VoIP,74.78075566,None,Unknown,Logged,Medium,Mark Dean,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9 rv:3.0; yi-US) AppleWebKit/533.31.7 (KHTML, like Gecko) Version/5.0.2 Safari/533.31.7",Segment A,"Seoul, South Korea",Server
2023/2/19 20:14,70.161.178.147,114.68.146.219,53662,49756,1.35,103.82,52.52,13.41,TCP,95,Normal,Data,40.72600172,DDoS,Known Pattern A,Blocked,Medium,Tommy Crane,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mg-MG) AppleWebKit/533.44.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.44.7",Segment B,"Berlin, Germany",Firewall
2024/2/8 11:32,39.133.53.189,60.143.134.198,7299,52850,52.23,21.01,-27.47,153.03,TCP,693,Normal,Video,66.16502407,Malware,Known Pattern B,Blocked,Low,Jeremy Smith,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),Segment A,"Brisbane, Australia",Server
2023/7/19 17:34,112.74.109.79,181.20.147.193,57182,62546,22.31,114.16,47.5,19.04,UDP,610,Normal,Video,76.46136403,Malware,Unknown,Blocked,High,Faith Vasquez,Opera/8.69.(X11; Linux x86_64; nb-NO) Presto/2.9.169 Version/11.00,Segment A,"Budapest, Hungary",Router
2022/9/7 5:45,167.96.178.109,213.145.158.204,49977,62944,53.35,-6.26,41.01,28.98,UDP,1473,Normal,Video,62.7650897,DDoS,Known Pattern A,Logged,Low,Mary Holland,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.4.20) Gecko/2011-06-09 16:04:33 Firefox/3.8,Segment C,"Istanbul, Turkey",Router
2023/11/21 21:19,39.54.230.155,54.155.160.75,19798,30400,50.85,4.35,23.11,-82.37,UDP,624,Normal,Data,58.41375079,None,Known Pattern A,Ignored,Medium,Audrey Walter,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hu-HU) AppleWebKit/531.7.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.7.4",Segment A,"Havana, Cuba",Server
2022/8/25 8:35,32.122.246.222,88.175.244.86,61673,7682,47.5,19.04,40.71,-74.01,TCP,514,Abnormal,VoIP,61.97576592,Malware,Known Pattern B,Ignored,Medium,Madeline Martinez,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7; rv:1.9.3.20) Gecko/2015-02-26 21:33:59 Firefox/3.6.6,Segment C,"New York, USA",Router
2021/6/29 8:09,149.160.62.198,219.212.113.89,42275,28163,37.98,23.72,55.68,12.57,UDP,712,Normal,Video,56.56000722,Malware,Known Pattern B,Blocked,High,Melissa Ramirez,Opera/8.75.(Windows 98; Win 9x 4.90; ber-DZ) Presto/2.9.172 Version/10.00,Segment A,"Copenhagen, Denmark",Server
2024/5/16 21:26,46.138.75.89,51.130.147.77,28856,35529,-33.87,151.21,-12.04,-77.03,UDP,1064,Normal,VoIP,46.77313135,DDoS,Unknown,Logged,High,Caitlin Hunter,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),Segment C,"Lima, Peru",Firewall
2023/5/9 23:39,48.179.118.4,109.12.252.119,32951,10133,55.75,37.62,-6.21,106.85,TCP,952,Normal,Video,56.45669729,Malware,Unknown,Ignored,Low,Melissa Brooks,Opera/8.46.(X11; Linux x86_64; eo-US) Presto/2.9.160 Version/12.00,Segment A,"Jakarta, Indonesia",Server
2022/3/17 1:36,149.229.253.120,68.43.28.123,63015,51980,3.14,101.69,39.9,116.4,TCP,1492,Normal,Video,58.55186847,DDoS,Unknown,Blocked,High,Sharon George,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5; rv:1.9.2.20) Gecko/2013-01-16 21:21:16 Firefox/7.0,Segment C,"Beijing, China",Server
2023/9/22 8:28,211.158.208.55,32.84.216.255,40934,52382,-6.21,106.85,52.23,21.01,ICMP,471,Abnormal,VoIP,59.17907446,Malware,Unknown,Logged,Medium,Anthony Richards,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8; rv:1.9.6.20) Gecko/2020-08-03 16:05:53 Firefox/3.6.9,Segment C,"Warsaw, Poland",Server
2023/2/23 20:57,166.9.89.122,222.175.98.155,32498,35759,19.08,72.88,53.35,-6.26,UDP,1060,Normal,VoIP,49.89825982,DDoS,Known Pattern A,Ignored,High,Julie Gallagher,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.33.6 (KHTML, like Gecko) Version/4.1 Safari/531.33.6",Segment A,"Dublin, Ireland",Router
2022/2/7 12:46,133.168.8.33,187.215.23.94,43534,50906,41.01,28.98,48.85,2.35,TCP,966,Abnormal,VoIP,67.5427063,None,Unknown,Ignored,Medium,Jimmy Guerrero,Opera/8.38.(Windows NT 6.1; os-RU) Presto/2.9.190 Version/11.00,Segment B,"Paris, France",Firewall
2022/8/11 8:33,64.10.137.176,140.78.250.45,3591,28685,35.68,139.76,1.35,103.82,UDP,841,Normal,VoIP,38.63836649,None,Known Pattern B,Ignored,Medium,Catherine Boyle,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.24.2 (KHTML, like Gecko) Version/5.0.2 Safari/535.24.2",Segment B,"Singapore, Singapore",Firewall
2023/12/31 9:54,3.182.93.11,217.245.142.162,21451,18693,39.9,116.4,43.65,-79.38,TCP,1306,Abnormal,Video,72.19449583,Malware,Unknown,Blocked,Medium,Jennifer Page,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:5.0; ayc-PE) AppleWebKit/531.45.2 (KHTML, like Gecko) Version/4.1 Safari/531.45.2",Segment C,"Toronto, Canada",Router
2022/9/6 16:21,193.3.109.207,31.113.9.41,53421,33919,-33.87,151.21,51.51,-0.13,UDP,587,Normal,Video,48.69607035,Malware,Known Pattern A,Logged,High,Amber Morris,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),Segment A,"London, UK",Firewall
2023/7/29 16:34,22.42.86.251,112.254.156.237,13349,11180,55.75,37.62,41.38,2.17,TCP,227,Normal,VoIP,72.3968238,Malware,Known Pattern A,Blocked,Low,Sarah White,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.26.1 (KHTML, like Gecko) Version/5.0.1 Safari/533.26.1",Segment C,"Barcelona, Spain",Firewall
2023/4/5 6:58,198.44.150.110,100.148.80.80,14042,50310,59.33,18.07,-33.45,-70.65,UDP,393,Normal,Video,66.74035607,Malware,Unknown,Logged,Low,Michael Rodriguez,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0 rv:3.0; yo-NG) AppleWebKit/534.45.2 (KHTML, like Gecko) Version/5.0.2 Safari/534.45.2",Segment A,"Santiago, Chile",Server
2023/11/21 18:20,177.52.149.71,185.96.220.107,50444,12404,-33.87,151.21,-34.61,-58.38,UDP,613,Normal,Video,79.01210477,None,Unknown,Ignored,Medium,Zachary Lee,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),Segment B,"Buenos Aires, Argentina",Server
2023/7/29 2:49,24.1.178.71,214.199.85.213,15916,33731,-33.87,151.21,40.42,-3.7,UDP,526,Abnormal,Video,40.66966445,DDoS,Known Pattern A,Logged,High,Christina Gonzales,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment C,"Madrid, Spain",Router
2022/9/7 18:53,96.51.36.103,41.174.249.151,23155,47234,55.95,-3.19,37.98,23.72,UDP,539,Normal,VoIP,38.21861832,DDoS,Unknown,Blocked,Medium,Jonathan Holland,Mozilla/5.0 (Android 4.4.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,Segment A,"Athens, Greece",Server
2024/3/6 0:05,183.237.135.148,9.74.89.44,62674,17518,35.68,139.76,50.08,14.44,UDP,425,Normal,Video,40.16990763,DDoS,Unknown,Logged,Medium,James Kelly,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2014-01-08 19:46:25 Firefox/11.0,Segment B,"Prague, Czech Republic",Server
2023/4/28 15:47,9.74.130.198,202.228.125.173,22790,18263,1.35,103.82,47.37,8.54,TCP,1335,Normal,Data,68.30146258,None,Unknown,Ignored,Medium,Rita Flores,Opera/9.32.(Windows NT 5.1; shs-CA) Presto/2.9.170 Version/10.00,Segment C,"Zurich, Switzerland",Firewall
2023/9/30 19:46,170.66.32.149,199.179.50.113,20557,37466,52.37,4.89,30.04,31.23,TCP,1284,Abnormal,Video,61.08384881,None,Unknown,Ignored,Low,Jennifer Thomas,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/30.0.858.0 Safari/531.2",Segment A,"Cairo, Egypt",Server
2023/9/1 14:32,213.70.66.49,22.75.156.79,39700,35643,48.85,2.35,55.75,37.62,ICMP,1095,Normal,VoIP,73.52303778,DDoS,Unknown,Ignored,Low,Amy Richardson,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),Segment B,"Moscow, Russia",Router
2023/3/30 10:32,13.169.235.205,97.35.31.192,59371,26177,3.14,101.69,35.68,139.76,UDP,465,Normal,Data,41.60590235,Malware,Known Pattern A,Logged,High,Jeffrey Rios,Mozilla/5.0 (Windows NT 10.0; pt-PT; rv:1.9.2.20) Gecko/2015-06-17 03:51:30 Firefox/3.8,Segment B,"Tokyo, Japan",Firewall
2022/4/22 17:15,220.182.150.217,57.238.69.160,61508,42479,13.75,100.5,38.72,-9.13,UDP,572,Abnormal,Data,31.40403244,DDoS,Unknown,Ignored,Low,Wayne Davis,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),Segment A,"Lisbon, Portugal",Firewall
2022/8/25 14:28,105.85.98.93,62.211.67.140,16994,27655,13.75,100.5,-22.91,-43.17,ICMP,729,Abnormal,VoIP,59.81877295,Malware,Known Pattern B,Logged,Low,Wendy Buchanan,Opera/8.27.(X11; Linux x86_64; sq-AL) Presto/2.9.172 Version/10.00,Segment C,"Rio de Janeiro, Brazil",Router
2023/10/14 3:39,86.205.190.166,148.45.62.125,24694,2610,60.17,24.94,59.33,18.07,TCP,1358,Abnormal,Data,47.94406495,None,Known Pattern A,Blocked,Medium,Patricia Mcgrath,Opera/8.16.(X11; Linux x86_64; kk-KZ) Presto/2.9.176 Version/11.00,Segment A,"Stockholm, Sweden",Server
2024/1/3 16:13,110.49.248.179,206.71.72.169,49387,46020,43.65,-79.38,-33.87,151.21,UDP,1104,Normal,Video,66.25517489,Malware,Unknown,Blocked,Medium,Rebecca Riley,Mozilla/5.0 (Windows NT 5.2; sa-IN; rv:1.9.1.20) Gecko/2012-04-06 06:11:25 Firefox/3.8,Segment C,"Sydney, Australia",Firewall
2022/6/6 3:38,27.192.40.211,74.36.123.102,57942,35635,60.17,24.94,19.08,72.88,ICMP,870,Abnormal,Data,35.77668377,None,Known Pattern B,Blocked,Medium,Miss Destiny Mccann,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),Segment B,"Mumbai, India",Router
2024/3/4 5:14,189.128.20.198,2.104.213.44,37456,28549,1.35,103.82,55.95,-3.19,ICMP,336,Abnormal,VoIP,38.85782294,None,Known Pattern B,Blocked,High,Terri Maldonado,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4; rv:1.9.3.20) Gecko/2022-09-13 10:14:13 Firefox/3.8,Segment B,"Edinburgh, UK",Server
2024/3/12 21:26,193.237.195.211,65.71.55.30,28145,14330,-33.87,151.21,19.43,-99.13,UDP,604,Abnormal,Video,56.36196206,None,Known Pattern B,Ignored,Low,John Benitez,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.9s7664.0 Mobile/03L570 Safari/533.0",Segment B,"Mexico City, Mexico",Router
2021/7/31 8:58,45.192.145.189,105.19.95.93,13196,36062,1.35,103.82,22.31,114.16,UDP,528,Abnormal,VoIP,33.4792459,None,Known Pattern A,Blocked,High,Cory Mitchell,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0),Segment C,"Hong Kong, China",Firewall
2022/1/5 17:27,204.54.169.80,180.80.190.27,42937,40105,3.14,101.69,59.91,10.75,TCP,1178,Abnormal,Data,38.16543846,Malware,Unknown,Blocked,Low,Jacqueline Simmons,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),Segment B,"Oslo, Norway",Server
2021/7/13 13:36,126.18.222.158,183.16.239.39,62653,13907,52.52,13.41,3.14,101.69,UDP,981,Normal,Video,63.76449419,DDoS,Known Pattern A,Logged,Medium,Brian Richardson,Opera/8.85.(Windows 95; tcy-IN) Presto/2.9.187 Version/11.00,Segment A,"Kuala Lumpur, Malaysia",Server
2023/12/21 6:31,34.232.185.70,168.88.36.89,49692,20418,37.98,23.72,41.9,12.49,UDP,635,Normal,VoIP,63.09881579,DDoS,Unknown,Ignored,High,Dennis Adams,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3 rv:6.0; ug-CN) AppleWebKit/534.14.4 (KHTML, like Gecko) Version/4.0.3 Safari/534.14.4",Segment B,"Rome, Italy",Server
2024/4/1 21:35,72.153.68.48,132.11.105.179,7666,28947,48.85,2.35,14.6,120.98,ICMP,430,Normal,Video,41.80531778,Malware,Unknown,Ignored,Medium,Kimberly Vance,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),Segment A,"Manila, Philippines",Server
2022/4/11 21:43,70.116.156.63,61.242.216.134,39466,11694,59.91,10.75,13.75,100.5,UDP,41,Normal,Video,64.53014215,None,Known Pattern B,Blocked,Medium,Jennifer Gray,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/15.0.847.0 Safari/531.2",Segment A,"Bangkok, Thailand",Server
2024/3/17 5:57,157.248.204.133,92.163.142.68,28233,50362,41.9,12.49,50.85,4.35,ICMP,587,Normal,Data,76.47840753,Malware,Known Pattern A,Ignored,Low,Ashley Hicks,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.4v6249.0 Mobile/03Z722 Safari/535.1",Segment C,"Brussels, Belgium",Server
2024/4/20 23:51,42.43.199.15,5.49.122.224,48464,16970,59.33,18.07,25.2,55.27,ICMP,1415,Normal,Video,79.51615259,DDoS,Known Pattern A,Logged,Low,Jason Fitzgerald,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/53.0.838.0 Safari/536.1",Segment C,"Dubai, UAE",Router
2021/11/7 21:01,152.122.38.87,198.206.117.24,56994,8275,13.75,100.5,52.37,4.89,TCP,288,Normal,VoIP,44.81477065,None,Unknown,Ignored,High,Amy Gomez,"Mozilla/5.0 (Windows CE) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/34.0.874.0 Safari/533.2",Segment B,"Amsterdam, Netherlands",Router
2022/4/8 15:41,104.232.176.159,166.156.45.152,37022,40888,52.23,21.01,6.52,3.37,TCP,87,Abnormal,VoIP,38.07179818,None,Unknown,Blocked,Low,Barry Hernandez,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.16.1 (KHTML, like Gecko) Version/5.0.1 Safari/532.16.1",Segment B,"Lagos, Nigeria",Server
2023/1/5 6:08,80.215.27.174,116.237.76.163,58446,53128,35.68,139.76,48.21,16.37,ICMP,820,Abnormal,Video,46.57361113,None,Unknown,Blocked,Low,Cheryl Matthews,Opera/8.41.(Windows NT 6.1; am-ET) Presto/2.9.190 Version/10.00,Segment B,"Vienna, Austria",Router
2023/10/12 20:12,107.27.9.199,92.91.76.213,10446,41282,52.37,4.89,34.05,-118.24,ICMP,236,Normal,Video,70.23360462,Malware,Unknown,Ignored,Low,John Taylor,Mozilla/5.0 (Android 6.0; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,Segment A,"Los Angeles, USA",Router
2022/8/23 15:42,134.204.17.179,70.203.153.52,17114,26443,-33.87,151.21,-33.93,18.42,ICMP,912,Normal,Data,31.14860737,Malware,Unknown,Logged,High,Amy Choi,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),Segment B,"Cape Town, South Africa",Firewall
2022/10/28 5:50,160.157.117.219,182.127.218.241,51480,32236,59.91,10.75,60.17,24.94,UDP,409,Normal,Video,65.57780306,None,Known Pattern B,Ignored,Low,Cole Davis,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/19.0.885.0 Safari/532.0",Segment A,"Helsinki, Finland",Router
2023/11/14 20:04,47.126.101.73,44.233.82.117,44824,27084,3.14,101.69,37.57,126.98,UDP,1332,Abnormal,Video,47.50514068,None,Known Pattern A,Logged,Medium,Martin Garcia,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/12.4c5319.0 Mobile/70C234 Safari/536.1",Segment B,"Seoul, South Korea",Router
2024/6/20 14:14,117.186.71.210,223.216.92.252,32082,55570,53.35,-6.26,52.52,13.41,UDP,480,Abnormal,VoIP,50.87769053,DDoS,Known Pattern A,Ignored,High,Jamie Rios,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/37.0.854.0 Mobile/36I134 Safari/536.0",Segment B,"Berlin, Germany",Server
2024/1/23 16:53,116.132.160.93,196.242.69.91,38105,32902,41.01,28.98,-27.47,153.03,ICMP,235,Normal,Data,47.99285338,DDoS,Known Pattern B,Blocked,High,James Dennis,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/16.0.876.0 Safari/534.1",Segment B,"Brisbane, Australia",Server
2024/5/26 22:23,130.189.76.84,213.123.173.191,63914,44141,-27.47,153.03,47.5,19.04,UDP,557,Abnormal,VoIP,48.98017092,DDoS,Unknown,Blocked,Medium,Robert Hester,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; cmn-TW) AppleWebKit/533.6.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.6.4",Segment C,"Budapest, Hungary",Firewall
2023/1/15 20:17,145.124.161.66,69.65.183.129,62233,63194,1.35,103.82,41.01,28.98,UDP,876,Normal,Video,56.69300847,DDoS,Known Pattern B,Blocked,Medium,Megan Dunlap,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),Segment B,"Istanbul, Turkey",Firewall
2022/11/20 11:29,104.224.181.226,140.60.225.188,26753,61723,55.68,12.57,23.11,-82.37,UDP,1128,Abnormal,VoIP,53.95602419,None,Unknown,Logged,High,James Crawford,Opera/9.72.(Windows CE; mt-MT) Presto/2.9.182 Version/12.00,Segment C,"Havana, Cuba",Server
2021/10/13 16:12,39.130.12.145,72.242.182.217,46363,15032,-27.47,153.03,40.71,-74.01,TCP,171,Abnormal,VoIP,65.80338781,None,Unknown,Blocked,High,John Williams,Opera/9.82.(X11; Linux x86_64; yi-US) Presto/2.9.189 Version/10.00,Segment C,"New York, USA",Router
